PLAYER_ID,PLAYER_NAME,AGE,POSS,GP,MIN,season,position,three_pt_fgm_75,three_pt_fga_75,fg3m_uncontested_75,fg3a_uncontested_75,fg3m_spotup_75,fg3m_movement_75,fg3m_onball_75,fg3m_transition_75,pct_fg3a_uncontested,fg3_pct
1630543,Isaiah Jackson,22.0,1673,60,12.8,2023-24,Forward,0.0,0.17931858936043035,0.0,0.13448894202032277,0.0,0.0,0.0,0.0,0.75,0.0
1630544,Tre Mann,23.0,2007,41,24.1,2023-24,Guard,1.756352765321375,4.708520179372197,1.3452914798206277,3.7369207772795217,0.2242152466367713,0.07473841554559044,0.3363228699551569,0.18684603886397608,0.7936507936507937,0.373015873015873
1630547,James Bouknight,23.0,166,14,5.8,2023-24,Guard,5.873493975903615,13.55421686746988,2.710843373493976,4.066265060240964,0.0,0.0,0.0,0.0,0.3,0.43333333333333335
1630548,Johnny Juzang,23.0,750,20,18.6,2023-24,Guard,3.1999999999999997,7.7,1.5999999999999999,3.4000000000000004,0.0,0.3,0.0,0.7000000000000001,0.4415584415584416,0.41558441558441556
1630549,Day'Ron Sharpe,22.0,1898,61,15.1,2023-24,Center,0.15806111696522654,0.5927291886195997,0.15806111696522654,0.5927291886195997,0.07903055848261327,0.0,0.0,0.07903055848261327,1.0,0.2666666666666666
1630550,JT Thor,21.0,1625,63,12.4,2023-24,Forward,1.2923076923076922,3.7384615384615385,0.7384615384615385,2.5384615384615383,1.0153846153846153,0.0,0.0,0.0,0.6790123456790123,0.345679012345679
1630551,Justin Champagnie,23.0,512,15,15.7,2023-24,Guard-Forward,1.7578125,6.4453125,1.318359375,3.955078125,1.318359375,0.0,0.0,0.29296875,0.6136363636363636,0.2727272727272727
1630552,Jalen Johnson,22.0,4084,56,33.7,2023-24,Forward,1.3038687561214495,3.6545053868756123,0.9549461312438785,2.552644466209599,0.8263956904995103,0.20200783545543582,0.07345739471106759,0.18364348677766898,0.6984924623115578,0.3567839195979899
1630553,Keon Johnson,22.0,128,5,12.3,2023-24,Guard,2.34375,5.859375,1.171875,2.9296875,0.0,0.0,0.0,0.0,0.5,0.4
1630554,Jason Preston,24.0,152,7,10.2,2023-24,Guard,0.0,1.4802631578947367,0.0,0.9868421052631579,0.0,0.0,0.0,0.0,0.6666666666666667,0.0
1630556,Kessler Edwards,23.0,583,54,5.1,2023-24,Forward,2.5728987993138936,6.689536878216123,1.0291595197255574,2.7015437392795887,0.0,0.0,0.0,0.0,0.4038461538461539,0.38461538461538464
1630557,Corey Kispert,25.0,4477,80,25.8,2023-24,Forward,3.0824212642394464,8.007594371230734,1.775742684833594,4.17132008041099,1.4071923162832254,0.8041098950189859,0.15077060531605985,0.0,0.5209205020920502,0.3849372384937239
1630558,Davion Mitchell,25.0,2302,72,15.3,2023-24,Guard,1.8570807993049523,5.147697654213728,1.5964378801042571,4.3331885317115555,1.3357949609035622,0.16290182450043442,0.09774109470026066,0.26064291920069504,0.8417721518987342,0.36075949367088606
1630559,Austin Reaves,26.0,5590,82,32.1,2023-24,Guard,2.066189624329159,5.594812164579606,1.3014311270125225,3.313953488372093,0.872093023255814,0.12075134168157425,0.684257602862254,0.0,0.5923261390887291,0.36930455635491605
1630560,Cam Thomas,22.0,4321,66,31.4,2023-24,Guard,2.499421430224485,6.856051839851886,0.7116408238833604,1.492710020828512,0.0,0.277713492247165,0.746355010414256,0.468641518167091,0.2177215189873418,0.36455696202531646
1630561,David Duke Jr.,24.0,111,4,12.8,2023-24,Guard,2.027027027027027,4.054054054054054,1.3513513513513513,3.378378378378378,2.027027027027027,0.0,0.0,0.0,0.8333333333333331,0.5
1630562,Matt Hurt,24.0,233,8,14.2,2023-24,Forward,1.609442060085837,6.437768240343348,0.3218884120171674,1.9313304721030042,1.2875536480686696,0.0,0.0,0.0,0.3,0.25
1630564,RaiQuan Gray,24.0,82,3,13.0,2023-24,Forward,2.74390243902439,6.402439024390245,2.74390243902439,6.402439024390245,0.0,0.0,0.0,0.0,1.0,0.4285714285714285
1630567,Scottie Barnes,22.0,4413,60,34.9,2023-24,Forward,1.7335146159075459,5.030591434398368,1.070700203942896,2.7362338545207345,1.1046906866077497,0.23793337865397687,0.08497620666213461,0.0,0.543918918918919,0.3445945945945946
1630568,Luka Garza,25.0,279,25,4.9,2023-24,Center,2.4193548387096775,8.602150537634408,1.6129032258064517,6.989247311827957,0.0,0.0,0.0,0.0,0.8125,0.28125
1630570,Trendon Watford,23.0,1761,63,13.6,2023-24,Forward,1.149914821124361,2.8960817717206133,0.766609880749574,1.362862010221465,0.9369676320272572,0.04258943781942078,0.0,0.12776831345826234,0.47058823529411764,0.39705882352941174
1630572,Sandro Mamukelashvili,25.0,983,46,9.8,2023-24,Forward-Center,1.449643947100712,4.65412004069176,1.2970498474059005,4.196337741607325,0.0,0.0,0.0,0.0,0.9016393442622951,0.3114754098360656
1630573,Sam Hauser,26.0,3564,79,22.0,2023-24,Forward,4.145622895622895,9.743265993265993,2.314814814814815,5.134680134680134,2.1464646464646466,0.9259259259259258,0.06313131313131314,0.8627946127946128,0.5269978401727862,0.4254859611231101
1630577,Julian Champagnie,23.0,3152,74,19.8,2023-24,Forward,2.403236040609137,6.591053299492386,1.189720812182741,3.069479695431472,1.4990482233502538,0.23794416243654823,0.04758883248730964,0.5948604060913705,0.46570397111913353,0.3646209386281588
1630578,Alperen Sengun,21.0,4236,63,32.5,2023-24,Center,0.5842776203966006,1.929886685552408,0.56657223796034,1.788243626062323,0.17705382436260622,0.19475920679886685,0.0,0.19475920679886685,0.926605504587156,0.30275229357798167
1630579,Jericho Sims,25.0,1140,45,13.0,2023-24,Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1630581,Josh Giddey,21.0,4299,80,25.1,2023-24,Guard,1.4305652477320308,4.239357990230286,1.3433356594556873,3.7857641311933006,1.0642009769713887,0.06978367062107467,0.06978367062107467,0.209351011863224,0.8930041152263374,0.3374485596707819
1630583,Santi Aldama,23.0,3318,61,26.5,2023-24,Forward-Center,2.396021699819168,6.871609403254973,1.4918625678119348,3.9104882459312837,1.6952983725135624,0.20343580470162748,0.045207956600361664,0.40687160940325495,0.569078947368421,0.34868421052631576
1630586,Usman Garuba,22.0,43,6,3.0,2023-24,Forward,0.0,1.744186046511628,0.0,1.744186046511628,0.0,0.0,0.0,0.0,1.0,0.0
1630587,Isaiah Livers,25.0,1011,23,20.4,2023-24,Forward,1.632047477744807,5.637982195845698,0.9643916913946587,3.0415430267062313,0.9643916913946587,0.0,0.0,0.5192878338278931,0.5394736842105262,0.28947368421052627
1630590,Scotty Pippen Jr.,23.0,1103,21,25.1,2023-24,Guard,2.0398912058023573,4.895738893925658,1.2239347234814144,2.5838621940163193,1.0199456029011786,0.0,0.20398912058023572,0.0,0.5277777777777778,0.41666666666666663
1630591,Jalen Suggs,23.0,4212,75,27.0,2023-24,Guard,2.7243589743589745,6.837606837606838,1.834045584045584,4.5762108262108265,1.477920227920228,0.39173789173789175,0.39173789173789175,0.40954415954415957,0.6692708333333334,0.3984375
1630592,Jalen Wilson,23.0,1351,43,15.5,2023-24,Forward,1.3323464100666174,3.997039230199852,1.16580310880829,2.997779422649889,1.0547742413027388,0.0,0.0,0.22205773501110287,0.7499999999999999,0.3333333333333333
1630595,Cade Cunningham,22.0,4351,62,33.5,2023-24,Guard,2.051252585612503,5.705584923006206,1.3962307515513677,3.378533670420593,0.9135830843484256,0.20684900022983221,0.5343599172603999,0.3964605837738451,0.5921450151057401,0.35951661631419934
1630596,Evan Mobley,23.0,3209,50,30.6,2023-24,Center,0.5141788719227174,1.3789342474291058,0.35057650358367093,0.8647553755063884,0.4908071050171393,0.0,0.0,0.0,0.6271186440677966,0.3728813559322034
1630598,Aaron Wiggins,25.0,2556,78,15.7,2023-24,Guard,1.8192488262910798,3.697183098591549,1.4084507042253522,2.7288732394366195,1.1150234741784038,0.11737089201877934,0.11737089201877934,0.3814553990610328,0.7380952380952381,0.4920634920634921
1630600,Isaiah Mobley,24.0,144,10,7.2,2023-24,Forward,1.5625,5.208333333333334,0.5208333333333333,3.125,0.0,0.0,0.0,0.0,0.6,0.3
1630604,E.J. Liddell,23.0,53,8,2.9,2023-24,Forward,0.0,7.075471698113208,0.0,1.4150943396226414,0.0,0.0,0.0,0.0,0.19999999999999996,0.0
1630610,DeJon Jarreau,26.0,310,9,16.6,2023-24,Guard,0.967741935483871,3.145161290322581,0.7258064516129032,1.935483870967742,0.7258064516129032,0.0,0.0,0.0,0.6153846153846153,0.30769230769230765
1630611,Gui Santos,22.0,409,23,8.4,2023-24,Forward,1.8337408312958436,4.951100244498777,1.8337408312958436,3.8508557457212715,0.0,0.0,0.0,0.0,0.7777777777777779,0.3703703703703704
1630618,D.J. Carton,23.0,81,4,8.9,2023-24,Guard,0.9259259259259258,3.7037037037037033,0.9259259259259258,3.7037037037037033,0.0,0.0,0.0,0.0,1.0,0.25
1630625,Dalano Banton,24.0,2147,54,19.4,2023-24,Forward,2.0610153702841174,6.9515603167210065,0.9781089892873778,3.1439217512808573,0.06986492780624128,0.17466231951560318,0.4191895668374476,0.34932463903120636,0.45226130653266333,0.2964824120603015
1630631,Jose Alvarado,26.0,2137,56,18.4,2023-24,Guard,2.737482452035564,7.229761347683669,2.2461394478240524,5.720636406176884,1.7898923724847917,0.03509592887225082,0.2105755732335049,0.0,0.7912621359223301,0.3786407766990291
1630639,A.J. Lawson,23.0,701,42,7.4,2023-24,Guard,1.3908701854493581,5.349500713266762,0.8559201141226819,3.316690442225392,0.0,0.0,0.0,0.0,0.62,0.26
1630641,Ibou Badji,21.0,470,22,10.3,2023-24,Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1630643,Jay Huff,26.0,114,20,2.5,2023-24,Forward,1.9736842105263157,5.921052631578947,1.3157894736842104,3.9473684210526314,0.0,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337
1630647,Eugene Omoruyi,27.0,884,43,9.1,2023-24,Forward,1.1029411764705883,3.902714932126697,0.7635746606334842,3.054298642533937,0.0,0.0,0.0,0.0,0.782608695652174,0.2826086956521739
1630649,Stanley Umude,25.0,659,24,12.8,2023-24,Guard,2.731411229135053,6.031866464339909,1.251896813353566,2.503793626707132,2.1623672230652504,0.0,0.0,0.5690440060698028,0.41509433962264153,0.4528301886792453
1630658,Colin Castleton,24.0,125,16,3.7,2023-24,Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1630678,Terry Taylor,24.0,394,31,6.1,2023-24,Forward,0.38071065989847713,1.7131979695431472,0.38071065989847713,1.1421319796954315,0.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222
1630688,Ish Wainright,29.0,144,11,5.7,2023-24,Forward,3.6458333333333335,10.416666666666668,3.6458333333333335,8.854166666666666,0.0,0.0,0.0,0.0,0.8499999999999999,0.35
1630692,Jordan Goodwin,25.0,2170,57,18.5,2023-24,Guard,1.4516129032258065,4.873271889400921,0.967741935483871,2.3847926267281103,0.9331797235023042,0.06912442396313365,0.1728110599078341,0.03456221198156682,0.4893617021276596,0.29787234042553196
1630695,Micah Potter,26.0,387,16,11.6,2023-24,Center,1.744186046511628,4.069767441860465,1.1627906976744187,2.7131782945736433,1.3565891472868217,0.0,0.0,0.0,0.6666666666666666,0.42857142857142855
1630696,Dru Smith,26.0,271,9,14.5,2023-24,Guard,1.937269372693727,4.428044280442804,1.937269372693727,4.704797047970479,1.3837638376383763,0.0,0.0,0.5535055350553505,1.0625,0.43750000000000006
1630699,MarJon Beauchamp,23.0,1311,48,12.7,2023-24,Forward,1.7162471395881007,4.290617848970252,1.2585812356979407,2.745995423340961,0.8581235697940504,0.2288329519450801,0.0,0.34324942791762014,0.64,0.4
1630700,Dyson Daniels,21.0,2821,61,22.3,2023-24,Guard,1.1166253101736974,3.4828075150655797,0.9039347749025168,2.844735909252038,1.010280042538107,0.07975895072669266,0.0,0.026586316908897553,0.8167938931297709,0.3206106870229008
1630702,Jaden Hardy,21.0,2136,73,13.6,2023-24,Guard,2.8441011235955056,7.724719101123596,1.2640449438202246,3.2303370786516856,1.6502808988764046,0.351123595505618,0.4915730337078652,0.0,0.41818181818181815,0.36818181818181817
1630703,Scoot Henderson,20.0,3638,62,28.5,2023-24,Guard,1.7935678944474986,5.442550852116548,1.1132490379329303,3.3603628367234744,0.0,0.10307861462341945,0.8040131940626717,0.12369433754810336,0.6174242424242424,0.32954545454545453
1630846,Olivier Sarr,25.0,207,15,6.5,2023-24,Center,0.7246376811594203,2.1739130434782608,0.36231884057971014,1.8115942028985508,0.0,0.0,0.0,0.0,0.8333333333333334,0.33333333333333337
1630929,Henri Drell,24.0,68,4,7.5,2023-24,Forward,2.2058823529411766,6.61764705882353,1.1029411764705883,5.514705882352941,0.0,0.0,0.0,0.0,0.8333333333333333,0.3333333333333333
1631093,Jaden Ivey,22.0,4706,77,28.8,2023-24,Guard,1.9762005949851253,5.78516787080323,1.5140246493837655,4.350828729281767,0.8287292817679558,0.254993625159371,0.30280492987675306,0.5259243518912027,0.7520661157024793,0.3415977961432507
1631094,Paolo Banchero,21.0,5727,80,35.0,2023-24,Forward,1.5584075432163436,4.570455735987428,0.7726558407543216,1.9512833944473547,0.6024096385542168,0.17024620220010475,0.5107386066003143,0.26191723415400736,0.4269340974212034,0.34097421203438394
1631095,Jabari Smith Jr.,21.0,5045,76,31.9,2023-24,Forward,2.0515361744301286,5.574826560951437,0.9365708622398415,2.0515361744301286,1.3528245787908821,0.356788899900892,0.07433102081268583,0.267591674925669,0.36799999999999994,0.36799999999999994
1631096,Chet Holmgren,22.0,5150,82,29.4,2023-24,Center-Forward,1.8786407766990292,5.053398058252427,1.179611650485437,3.203883495145631,0.8446601941747572,0.6407766990291263,0.014563106796116505,0.3786407766990291,0.6340057636887607,0.3717579250720461
1631097,Bennedict Mathurin,22.0,3329,59,26.1,2023-24,Guard-Forward,1.8023430459597476,4.821267647942325,0.7659957945328927,1.6446380294382699,0.5181736257134274,0.15770501652147792,0.5407029137879242,0.0,0.3411214953271028,0.37383177570093457
1631098,Johnny Davis,22.0,1341,50,12.3,2023-24,Guard,0.7829977628635347,2.1812080536912752,0.6152125279642058,1.342281879194631,0.6711409395973155,0.0,0.05592841163310962,0.0,0.6153846153846154,0.358974358974359
1631099,Keegan Murray,23.0,5378,77,33.6,2023-24,Forward,2.5520639642989957,7.11230940870212,1.7292673856452214,4.309222759390108,1.2272220156191893,0.6275567125325401,0.041837114168835995,0.0,0.6058823529411765,0.35882352941176465
1631100,AJ Griffin,20.0,381,20,8.5,2023-24,Forward,1.968503937007874,7.677165354330708,0.7874015748031495,2.952755905511811,0.0,0.0,0.0,0.0,0.38461538461538464,0.25641025641025644
1631101,Shaedon Sharpe,21.0,2190,32,33.1,2023-24,Guard,2.054794520547945,6.061643835616438,1.267123287671233,3.3219178082191783,0.8904109589041096,0.3767123287671233,0.5821917808219178,0.2054794520547945,0.5480225988700566,0.3389830508474576
1631102,TyTy Washington Jr.,22.0,125,11,5.1,2023-24,Guard,1.2,3.6,1.2,3.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.3333333333333333
1631103,Malaki Branham,21.0,3449,75,21.3,2023-24,Forward,2.022325311684546,5.827776167004929,1.6091620759640475,4.305595824876776,1.304726007538417,0.10872716729486807,0.10872716729486807,0.47839953609741953,0.7388059701492538,0.3470149253731343
1631104,Blake Wesley,21.0,1894,61,14.4,2023-24,Guard,0.47518479408658926,2.0987328405491024,0.43558606124604016,1.6235480464625132,0.395987328405491,0.0395987328405491,0.0,0.0,0.7735849056603774,0.22641509433962267
1631105,Jalen Duren,20.0,3730,61,29.1,2023-24,Center,0.0,0.0804289544235925,0.0,0.06032171581769437,0.0,0.0,0.0,0.0,0.7499999999999999,0.0
1631106,Tari Eason,23.0,1011,22,21.8,2023-24,Forward,1.3353115727002969,3.70919881305638,1.1869436201780414,2.6706231454005938,0.7418397626112759,0.0,0.0,0.44510385756676557,0.72,0.36
1631107,Nikola Jovic,21.0,1822,46,19.5,2023-24,Forward,2.6756311745334798,6.709659714599342,1.5230515916575194,3.5812294182217346,1.893523600439078,0.12349066959385291,0.2881448957189901,0.24698133918770582,0.5337423312883436,0.3987730061349693
1631108,Max Christie,21.0,2054,67,14.1,2023-24,Guard,1.5335929892891917,4.272151898734177,0.7667964946445959,1.7891918208373905,1.3510223953261926,0.0365141187925998,0.0365141187925998,0.0730282375851996,0.4188034188034188,0.358974358974359
1631109,Mark Williams,22.0,1056,19,26.8,2023-24,Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1631110,Jeremy Sochan,21.0,4648,74,29.6,2023-24,Forward,1.1295180722891567,3.5983218588640273,0.9197504302925991,2.8399311531841653,0.0,0.06454388984509467,0.06454388984509467,0.11295180722891567,0.789237668161435,0.31390134529147984
1631111,Wendell Moore Jr.,22.0,180,25,3.0,2023-24,Guard,0.0,2.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.6666666666666667,0.0
1631112,Kendall Brown,21.0,134,15,4.2,2023-24,Guard,0.0,1.1194029850746268,0.0,1.1194029850746268,0.0,0.0,0.0,0.0,1.0,0.0
1631114,Jalen Williams,23.0,4752,71,31.3,2023-24,Guard-Forward,1.625631313131313,3.803661616161616,1.1837121212121213,2.4305555555555554,0.8522727272727273,0.12626262626262627,0.3630050505050505,0.0,0.6390041493775933,0.42738589211618255
1631115,Orlando Robinson,23.0,618,36,8.4,2023-24,Center,0.970873786407767,1.8203883495145632,0.8495145631067962,1.6990291262135924,0.0,0.0,0.0,0.0,0.9333333333333333,0.5333333333333333
1631116,Patrick Baldwin Jr.,21.0,1079,38,13.0,2023-24,Forward,2.154772937905468,6.742354031510658,1.1816496756255792,3.1974050046339206,1.5291936978683967,0.5560704355885079,0.0,0.0,0.47422680412371143,0.31958762886597936
1631117,Walker Kessler,22.0,3132,64,23.3,2023-24,Center,0.09578544061302682,0.45498084291187735,0.09578544061302682,0.45498084291187735,0.09578544061302682,0.0,0.0,0.0,1.0,0.2105263157894737
1631119,Jaylin Williams,22.0,1890,69,13.0,2023-24,Forward,2.1031746031746033,5.714285714285714,2.1031746031746033,5.555555555555555,1.4285714285714286,0.4365079365079365,0.0,0.0,0.9722222222222222,0.3680555555555556
1631120,JD Davison,21.0,86,8,4.9,2023-24,Guard,2.6162790697674416,6.104651162790698,2.6162790697674416,6.104651162790698,0.0,0.0,0.0,0.0,1.0,0.4285714285714285
1631121,Bryce McGowens,21.0,1829,59,14.9,2023-24,Guard,1.3942044833242209,4.182613449972663,0.9431383269546201,2.8704209950792783,0.9021323127392017,0.08201202843083652,0.16402405686167304,0.0,0.6862745098039216,0.3333333333333333
1631123,Jamaree Bouyea,25.0,199,9,10.5,2023-24,Guard,0.3768844221105528,3.0150753768844223,0.0,1.5075376884422111,0.0,0.0,0.0,0.0,0.5,0.125
1631124,Julian Strawther,22.0,1164,50,10.9,2023-24,Guard,2.6417525773195876,8.891752577319588,1.6108247422680413,5.47680412371134,0.9020618556701031,0.9664948453608246,0.06443298969072164,0.7087628865979381,0.6159420289855072,0.2971014492753623
1631128,Christian Braun,23.0,3394,82,20.2,2023-24,Guard,1.392162639952858,3.6019446081319977,1.1269888037713611,2.8506187389510904,0.9723040659988215,0.13258691809074838,0.17678255745433116,0.08839127872716558,0.7914110429447854,0.38650306748466257
1631131,Oscar Tshiebwe,24.0,94,8,5.2,2023-24,Forward-Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1631133,Jabari Walker,21.0,3484,72,23.6,2023-24,Forward,0.8826061997703789,2.970723306544202,0.5166475315729047,1.6791044776119401,0.7534443168771527,0.06458094144661308,0.0,0.04305396096440873,0.5652173913043478,0.29710144927536236
1631157,Ryan Rollins,21.0,175,13,6.0,2023-24,Guard,1.2857142857142858,1.7142857142857142,1.2857142857142858,1.7142857142857142,0.0,0.0,0.0,0.0,1.0,0.7500000000000001
1631159,Leonard Miller,20.0,123,17,3.1,2023-24,Forward,1.2195121951219514,3.048780487804878,0.6097560975609757,2.439024390243903,0.0,0.0,0.0,0.0,0.8000000000000002,0.4000000000000001
1631165,Keon Ellis,24.0,2015,57,17.2,2023-24,Guard,2.6054590570719602,6.215880893300247,1.8982630272952854,4.01985111662531,1.228287841191067,0.4094292803970223,0.3349875930521092,0.0,0.6467065868263474,0.4191616766467066
1631169,Josh Minott,21.0,218,32,2.9,2023-24,Forward,1.3761467889908259,3.4403669724770642,0.6880733944954129,1.7201834862385321,0.0,0.0,0.0,0.0,0.5,0.4000000000000001
1631170,Jaime Jaquez Jr.,23.0,4319,75,28.2,2023-24,Guard,1.1287335031257235,3.438295901829127,0.8335262792313035,2.2921972678860847,0.0,0.08682565408659411,0.034730261634637646,0.2257467006251447,0.6666666666666666,0.3282828282828283
1631172,Ousmane Dieng,21.0,760,33,11.1,2023-24,Forward,2.0723684210526314,6.907894736842105,1.9736842105263157,5.921052631578947,1.2828947368421053,0.0,0.0,0.0,0.8571428571428571,0.3
1631173,Terquavion Smith,21.0,200,16,5.3,2023-24,Guard,4.875,13.125,3.0,6.375000000000001,0.0,0.0,0.0,0.0,0.48571428571428577,0.37142857142857144
1631197,Jared Rhoden,24.0,513,17,14.4,2023-24,Guard,1.7543859649122806,4.385964912280701,0.8771929824561403,2.923976608187134,1.608187134502924,0.0,0.0,0.0,0.6666666666666666,0.4
1631200,Kris Murray,23.0,2777,62,21.7,2023-24,Forward,1.3233705437522507,4.915376305365503,1.026287360460929,3.7000360100828233,1.026287360460929,0.054015124234785744,0.027007562117392872,0.21606049693914298,0.7527472527472527,0.2692307692307692
1631204,Marcus Sasser,23.0,2871,71,19.0,2023-24,Guard,2.351097178683385,6.269592476489028,1.3584117032392893,3.7617554858934166,0.8620689655172413,0.07836990595611286,1.018808777429467,0.28735632183908044,0.6,0.37499999999999994
1631205,Buddy Boeheim,24.0,176,10,8.4,2023-24,Forward,3.409090909090909,10.653409090909092,1.2784090909090908,4.6875,0.0,0.0,0.0,0.0,0.43999999999999995,0.32
1631207,Dalen Terry,21.0,1411,59,11.5,2023-24,Forward,0.9036144578313253,3.880226789510985,0.5846917080085046,2.551381998582565,0.8504606661941886,0.0,0.0,0.05315379163713679,0.6575342465753424,0.23287671232876714
1631209,Isaiah Wong,23.0,8,1,4.3,2023-24,Guard,0.0,9.375,0.0,9.375,0.0,0.0,0.0,0.0,1.0,0.0
1631210,Jacob Toppin,24.0,75,9,4.2,2023-24,Forward,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25
1631212,Peyton Watson,21.0,3043,80,18.6,2023-24,Guard,1.1091028590207033,3.5984226092671707,0.9858692080184028,2.6125534012487677,0.9365757476174827,0.024646730200460074,0.0,0.12323365100230035,0.726027397260274,0.3082191780821918
1631214,Alondes Williams,25.0,38,7,2.2,2023-24,Guard,0.0,7.894736842105263,0.0,1.9736842105263157,0.0,0.0,0.0,0.0,0.25,0.0
1631216,Caleb Houstan,21.0,1641,59,13.8,2023-24,Guard,3.2906764168190126,8.820840950639854,1.3254113345521024,3.1535648994515535,1.9652650822669104,0.5027422303473491,0.0,0.7769652650822668,0.3575129533678756,0.37305699481865284
1631218,Trayce Jackson-Davis,24.0,2377,68,16.6,2023-24,Forward,0.0,0.03155237694572991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631220,Dereon Seabron,24.0,117,6,9.2,2023-24,Guard,0.6410256410256411,1.2820512820512822,0.0,0.6410256410256411,0.0,0.0,0.0,0.0,0.5,0.5
1631221,Collin Gillespie,25.0,470,24,9.4,2023-24,Guard,2.3936170212765955,6.063829787234043,2.074468085106383,4.627659574468085,0.0,0.0,0.0,0.0,0.763157894736842,0.39473684210526305
1631222,Jake LaRavia,22.0,1668,35,23.0,2023-24,Forward,2.3830935251798557,6.969424460431655,1.1241007194244605,3.1924460431654675,0.0,0.44964028776978415,0.17985611510791366,0.3597122302158273,0.45806451612903226,0.34193548387096767
1631223,David Roddy,23.0,2482,65,18.1,2023-24,Forward,1.4504431909750202,4.925463336019339,0.604351329572925,2.1756647864625305,1.0576148267526189,0.09065269943593876,0.030217566478646252,0.24174053182917002,0.441717791411043,0.294478527607362
1631230,Dominick Barlow,21.0,888,33,12.7,2023-24,Forward,0.2533783783783784,0.7601351351351352,0.16891891891891891,0.5067567567567568,0.2533783783783784,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
1631241,Javon Freeman-Liberty,24.0,856,22,18.3,2023-24,Guard,0.8761682242990654,3.6799065420560746,0.2628504672897196,1.4894859813084111,0.6133177570093458,0.0,0.08761682242990654,0.17523364485981308,0.40476190476190477,0.23809523809523808
1631243,Mouhamed Gueye,21.0,158,6,12.1,2023-24,Forward,1.4240506329113924,4.272151898734177,1.4240506329113924,3.7974683544303796,0.0,0.0,0.0,0.0,0.888888888888889,0.33333333333333337
1631246,Vince Williams Jr.,23.0,2964,52,27.6,2023-24,Guard,1.9989878542510122,5.288461538461538,1.290485829959514,3.137651821862348,1.214574898785425,0.20242914979757085,0.1771255060728745,0.0,0.5933014354066986,0.3779904306220096
1631250,Pete Nance,24.0,52,8,3.4,2023-24,Forward,1.4423076923076923,1.4423076923076923,1.4423076923076923,1.4423076923076923,0.0,0.0,0.0,0.0,1.0,1.0
1631254,Kenneth Lofton Jr.,21.0,426,21,9.4,2023-24,Forward,1.2323943661971832,4.225352112676056,1.056338028169014,3.697183098591549,0.35211267605633806,0.0,0.0,0.0,0.875,0.29166666666666674
1631257,Jermaine Samuels Jr.,25.0,136,14,4.3,2023-24,Forward,0.0,1.1029411764705883,0.0,0.5514705882352942,0.0,0.0,0.0,0.0,0.5,0.0
1631260,AJ Green,24.0,1269,56,11.0,2023-24,Guard,4.078014184397163,9.988179669030732,1.5957446808510638,3.486997635933806,2.0685579196217496,1.1229314420803782,0.1773049645390071,0.0,0.349112426035503,0.4082840236686391
1631262,Jules Bernard,24.0,331,19,7.9,2023-24,Guard,2.492447129909366,6.570996978851964,1.1329305135951662,2.945619335347432,0.0,0.0,0.0,0.0,0.44827586206896547,0.37931034482758624
1631288,Jamal Cain,25.0,540,26,10.0,2023-24,Forward,1.527777777777778,4.305555555555555,0.8333333333333334,2.638888888888889,0.9722222222222222,0.0,0.0,0.0,0.6129032258064516,0.3548387096774194
1631298,Jack White,26.0,137,4,15.9,2023-24,Forward,1.094890510948905,5.474452554744525,0.5474452554744526,4.927007299270073,0.0,0.0,0.0,0.0,0.9000000000000001,0.2
1631303,Justin Minaya,25.0,768,34,11.2,2023-24,Forward,1.171875,4.78515625,0.87890625,3.02734375,0.0,0.0,0.0,0.390625,0.6326530612244898,0.24489795918367346
1631306,Cole Swider,25.0,180,18,4.8,2023-24,Forward,4.166666666666666,12.5,1.25,2.5,0.0,0.0,0.0,0.0,0.2,0.33333333333333326
1631311,Lester Quinones,23.0,840,37,10.7,2023-24,Guard,2.767857142857143,7.678571428571428,1.9642857142857144,4.821428571428571,1.6071428571428572,0.17857142857142858,0.17857142857142858,0.5357142857142857,0.627906976744186,0.3604651162790698
1631321,Sidy Cissoko,20.0,308,12,11.7,2023-24,Guard,0.24350649350649353,2.922077922077922,0.24350649350649353,1.9480519480519483,0.24350649350649353,0.0,0.0,0.0,0.6666666666666667,0.08333333333333334
1631323,Simone Fontecchio,28.0,3521,66,24.9,2023-24,Forward,2.854302754899176,7.114456120420336,1.21414370917353,2.960806589037205,1.5762567452428289,0.5751207043453564,0.02130076682760579,0.3834138028969043,0.41616766467065863,0.4011976047904191
1631338,Mouhamadou Gueye,25.0,255,11,10.9,2023-24,Forward,0.0,0.8823529411764706,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.6666666666666667,0.0
